fill	x	y	xmin	xmax	ymin	ymax
#EDEDED	-2	10	-2.125	-1.875	7.5	12.5
#FFFFFF	-1.75	15	-1.875	-1.625	12.5	17.5
#FFFFFF	-0.5	10	-0.625	-0.375	7.5	12.5
#D6D6D6	1.25	15	1.125	1.375	12.5	17.5
#DBDBDB	1.5	10	1.375	1.625	7.5	12.5
#EDEDED	1.75	10	1.625	1.875	7.5	12.5
#FFFFFF	5.25	5	5.125	5.375	2.5	7.5
#FFFFFF	-1	20	-1.125	-0.875	17.5	22.5
#DBDBDB	-1.25	15	-1.375	-1.125	12.5	17.5
#EDEDED	3.75	5	3.625	3.875	2.5	7.5
#FFFFFF	-3.75	5	-3.875	-3.625	2.5	7.5
#FFFFFF	-1.5	15	-1.625	-1.375	12.5	17.5
#FFFFFF	1.25	20	1.125	1.375	17.5	22.5
#FFFFFF	-1.75	20	-1.875	-1.625	17.5	22.5
#FFFFFF	-1.5	20	-1.625	-1.375	17.5	22.5
#FFFFFF	-1.25	25	-1.375	-1.125	22.5	27.5
